Date,Close,High,Low,Open,Volume
11/08/2023,60468.22656,60468.22656,59197.32422,59197.32422,1406540
14/08/2023,59531.77344,60401.33594,59531.77344,60401.33594,2369320
15/08/2023,59464.88281,60200.66797,59197.32422,60200.66797,1746931
16/08/2023,59665.55078,59799.33203,59331.10547,59397.99219,1256300
17/08/2023,59799.33203,60066.89063,59264.21484,59665.55078,3236849
18/08/2023,59866.22266,60401.33594,59531.77344,60066.89063,3802388
21/08/2023,60066.89063,60334.44922,59665.55078,60000,2587744
22/08/2023,59130.43359,60000,58729.09766,59866.22266,2897345
23/08/2023,57725.75391,59464.88281,57591.97266,59464.88281,2653342
24/08/2023,58193.98047,58996.65625,57525.08203,57725.75391,1455835
25/08/2023,57658.86328,58193.98047,57525.08203,57658.86328,2192567
28/08/2023,58193.98047,58528.42969,57658.86328,57792.64063,2166105
29/08/2023,59130.43359,59197.32422,58127.08984,58193.98047,2173584
30/08/2023,59598.66406,59866.22266,59197.32422,59197.32422,2094497
31/08/2023,59598.66406,59933.10938,59063.54688,59598.66406,3692650
5/09/2023,60267.55859,60668.89453,59598.66406,59598.66406,3009736
6/09/2023,60334.44922,60334.44922,60000,60334.44922,3076116
7/09/2023,59866.22266,60735.78516,59866.22266,60200.66797,2927661
8/09/2023,59866.22266,59866.22266,59598.66406,59866.22266,2065947
11/09/2023,59197.32422,60200.66797,58862.875,59933.10938,3875787
12/09/2023,60133.77734,60200.66797,59464.88281,59531.77344,2410089
13/09/2023,59598.66406,60200.66797,59464.88281,60200.66797,2504125
14/09/2023,59598.66406,59866.22266,58929.76563,59531.77344,2321137
15/09/2023,60066.89063,60066.89063,59264.21484,59464.88281,3341923
18/09/2023,59397.99219,60000,59063.54688,59866.22266,1179707
19/09/2023,58929.76563,59665.55078,57525.08203,59397.99219,1809253
20/09/2023,58862.875,59130.43359,57792.64063,58929.76563,1580255
21/09/2023,58193.98047,58862.875,58060.19922,58862.875,2033065
22/09/2023,59732.44141,59866.22266,57525.08203,57792.64063,4006016
25/09/2023,59732.44141,59866.22266,59063.54688,59531.77344,3443614
26/09/2023,58193.98047,59799.33203,58127.08984,59665.55078,2486506
27/09/2023,58729.09766,59531.77344,58193.98047,58595.31641,2046508
28/09/2023,58862.875,59063.54688,57926.42188,58327.75781,1592327
29/09/2023,58528.42969,59063.54688,58260.87109,59063.54688,916907
2/10/2023,57859.53125,58327.75781,57859.53125,58260.87109,1144745
3/10/2023,57725.75391,57993.3125,57391.30469,57859.53125,1594567
4/10/2023,57725.75391,57725.75391,57056.85547,57725.75391,1379586
5/10/2023,56521.73828,57525.08203,56521.73828,57525.08203,1515930
6/10/2023,57123.74609,57123.74609,55852.84375,56521.73828,1197345
9/10/2023,56588.62891,57123.74609,56187.28906,57123.74609,1812089
10/10/2023,57591.97266,57658.86328,56588.62891,56588.62891,1199140
11/10/2023,57859.53125,57859.53125,57324.41406,57658.86328,1219024
12/10/2023,57525.08203,58127.08984,57190.63672,58127.08984,1318739
13/10/2023,57926.42188,57926.42188,57190.63672,57525.08203,1178209
16/10/2023,57591.97266,57926.42188,57257.52344,57257.52344,824193
17/10/2023,57458.19531,57859.53125,57190.63672,57591.97266,730158
18/10/2023,57458.19531,57525.08203,56856.1875,57190.63672,1893268
19/10/2023,56521.73828,57525.08203,56254.17969,57190.63672,2105857
20/10/2023,56722.40625,57056.85547,55317.72656,55852.84375,1402908
23/10/2023,56521.73828,56521.73828,55183.94531,56521.73828,1690247
24/10/2023,57525.08203,57859.53125,56120.40234,56521.73828,1486030
25/10/2023,57391.30469,57391.30469,56588.62891,56923.07813,1381529
26/10/2023,56521.73828,57525.08203,55852.84375,56856.1875,2272848
27/10/2023,56856.1875,56856.1875,56053.51172,56588.62891,1362543
30/10/2023,57458.19531,57525.08203,55852.84375,55852.84375,925255
31/10/2023,58060.19922,58127.08984,56789.29688,57458.19531,2150258
1/11/2023,58729.09766,58729.09766,57591.97266,58060.19922,2317399
2/11/2023,59531.77344,59531.77344,57926.42188,58862.875,1666177
3/11/2023,59464.88281,59799.33203,58929.76563,59531.77344,1730612
6/11/2023,59866.22266,60066.89063,59197.32422,59464.88281,1246531
7/11/2023,59063.54688,59732.44141,59063.54688,59531.77344,775755
8/11/2023,59866.22266,60000,58795.98828,58862.875,1987303
9/11/2023,58795.98828,59866.22266,58795.98828,59866.22266,3426241
10/11/2023,57525.08203,58528.42969,57525.08203,58260.87109,2109445
13/11/2023,57190.63672,57591.97266,57123.74609,57525.08203,4847965
14/11/2023,57525.08203,57859.53125,57123.74609,57525.08203,1624317
15/11/2023,58662.20703,58662.20703,57859.53125,57859.53125,6238336
16/11/2023,58862.875,58862.875,57993.3125,58193.98047,2008981
17/11/2023,57257.52344,58795.98828,57190.63672,58729.09766,2531035
20/11/2023,57591.97266,58193.98047,56856.1875,57257.52344,1730313
21/11/2023,57926.42188,57993.3125,57391.30469,57591.97266,1878318
22/11/2023,57993.3125,57993.3125,57190.63672,57725.75391,1602191
23/11/2023,57190.63672,58060.19922,57190.63672,57993.3125,1124539
24/11/2023,57525.08203,57525.08203,56856.1875,57190.63672,1186282
27/11/2023,57391.30469,57525.08203,56923.07813,57525.08203,819260
28/11/2023,57391.30469,57458.19531,56722.40625,57190.63672,1384669
29/11/2023,56923.07813,57458.19531,56923.07813,57123.74609,1252959
30/11/2023,56655.51953,57123.74609,56655.51953,56923.07813,1474967
1/12/2023,56856.1875,56856.1875,56254.17969,56789.29688,1179106
4/12/2023,57525.08203,57658.86328,56722.40625,57123.74609,1462259
5/12/2023,57123.74609,57591.97266,56722.40625,57525.08203,3498092
6/12/2023,57458.19531,57525.08203,56856.1875,57056.85547,1118260
7/12/2023,56989.96484,57525.08203,56856.1875,57324.41406,3593172
8/12/2023,56856.1875,57190.63672,56856.1875,56989.96484,1933035
11/12/2023,56321.07031,57056.85547,56254.17969,56856.1875,4138309
12/12/2023,56321.07031,56655.51953,56187.28906,56655.51953,1716858
13/12/2023,55986.62109,56521.73828,55986.62109,56321.07031,3798795
14/12/2023,56454.84766,56521.73828,56187.28906,56187.28906,1468987
15/12/2023,54983.27734,56454.84766,54983.27734,56187.28906,3959359
18/12/2023,54515.05078,55451.50391,54515.05078,55384.61719,2996877
19/12/2023,54314.38281,54515.05078,53578.59375,54515.05078,3108703
20/12/2023,54247.49219,54381.26953,53846.15234,54314.38281,3011378
21/12/2023,54113.71094,54180.60156,53712.375,54180.60156,3211858
22/12/2023,54113.71094,54247.49219,53779.26563,54113.71094,2574091
25/12/2023,54715.71875,54715.71875,53979.93359,54113.71094,2212600
26/12/2023,55384.61719,55384.61719,54849.5,54849.5,1664234
27/12/2023,55317.72656,55652.17578,55183.94531,55451.50391,1521461
28/12/2023,55384.61719,55585.28516,55117.05859,55317.72656,1491262
29/12/2023,53712.375,56120.40234,53712.375,55852.84375,2832017
2/01/2024,55852.84375,55919.73438,54983.27734,55451.50391,2837212
3/01/2024,56521.73828,56521.73828,55384.61719,55852.84375,2274044
4/01/2024,57458.19531,57658.86328,56187.28906,56521.73828,4088675
5/01/2024,57658.86328,57658.86328,57324.41406,57458.19531,1985958
8/01/2024,58060.19922,58060.19922,57725.75391,57725.75391,2470936
9/01/2024,58729.09766,58795.98828,58060.19922,58060.19922,3101377
10/01/2024,59866.22266,59866.22266,58327.75781,58729.09766,2751398
11/01/2024,59732.44141,60200.66797,59264.21484,59866.22266,2381684
12/01/2024,59331.10547,59866.22266,58461.53906,58929.76563,2921977
15/01/2024,60200.66797,60267.55859,59464.88281,59531.77344,3008239
16/01/2024,60200.66797,60267.55859,59464.88281,59531.77344,2142634
17/01/2024,60802.67578,60869.56641,59531.77344,59531.77344,2505919
18/01/2024,60936.45313,61003.34375,60200.66797,60802.67578,2225905
19/01/2024,61939.80078,62207.35938,60468.22656,60869.56641,2394691
22/01/2024,61538.46094,62541.80469,61538.46094,62541.80469,1662888
23/01/2024,61204.01172,61806.01953,60468.22656,61605.35156,2025576
24/01/2024,60936.45313,61538.46094,60802.67578,61270.90234,1211996
25/01/2024,60869.56641,61270.90234,60668.89453,60936.45313,898943
26/01/2024,61538.46094,61538.46094,61137.125,61270.90234,1523554
29/01/2024,61003.34375,61538.46094,60802.67578,61404.68359,1202727
30/01/2024,60869.56641,61003.34375,60267.55859,61003.34375,1397227
31/01/2024,59197.32422,60602.00781,59197.32422,60602.00781,1524302
1/02/2024,60066.89063,60334.44922,58862.875,58862.875,998809
2/02/2024,60401.33594,60535.11719,59598.66406,59598.66406,1266265
5/02/2024,60200.66797,60602.00781,59799.33203,60334.44922,3018405
6/02/2024,59866.22266,60602.00781,59598.66406,60401.33594,2132318
7/02/2024,60200.66797,60735.78516,59732.44141,60200.66797,2154893
15/02/2024,60133.77734,60668.89453,59598.66406,60200.66797,1705346
16/02/2024,59933.10938,60334.44922,59866.22266,60133.77734,1198392
19/02/2024,60334.44922,60535.11719,59732.44141,60133.77734,1703253
20/02/2024,61070.23438,61137.125,59799.33203,60267.55859,2272848
21/02/2024,61003.34375,61337.79297,60535.11719,61337.79297,2184793
22/02/2024,59866.22266,60869.56641,59866.22266,60602.00781,1934380
23/02/2024,59464.88281,61137.125,59464.88281,59866.22266,2832875
26/02/2024,59866.22266,60200.66797,59464.88281,59464.88281,1184040
27/02/2024,60936.45313,61003.34375,59598.66406,59933.10938,2539855
28/02/2024,65150.5,65150.5,60468.22656,60869.56641,6479180
29/02/2024,65083.61328,67224.07813,65083.61328,65886.28906,2976545
1/03/2024,65083.61328,65685.61719,63478.26172,65685.61719,3623282
4/03/2024,64214.04688,65551.83594,63946.48828,65551.83594,2592928
5/03/2024,63879.59766,64615.38281,63678.92969,64615.38281,2145026
6/03/2024,63946.48828,64749.16406,63612.03906,63879.59766,3095547
7/03/2024,64080.26563,65150.5,63879.59766,64147.15625,3746918
8/03/2024,63612.03906,64548.49609,63612.03906,64147.15625,3480210
11/03/2024,62943.14453,64214.04688,62943.14453,63612.03906,2995980
12/03/2024,63143.8125,63478.26172,62876.25391,62943.14453,1697273
13/03/2024,64214.04688,64548.49609,63076.92188,63478.26172,4916307
14/03/2024,63545.15234,64280.9375,63277.59375,64214.04688,3509663
15/03/2024,62876.25391,63545.15234,62809.36328,63545.15234,3687417
18/03/2024,62207.35938,63210.70313,61872.91016,63076.92188,2791912
19/03/2024,61872.91016,62541.80469,61872.91016,61872.91016,1584849
20/03/2024,62341.13672,62943.14453,61872.91016,61872.91016,1451495
21/03/2024,63678.92969,63879.59766,62876.25391,62876.25391,2532679
22/03/2024,64481.60547,64749.16406,63678.92969,63678.92969,2824055
25/03/2024,64013.37891,64816.05469,62943.14453,63545.15234,2365987
26/03/2024,64414.71484,64615.38281,64080.26563,64214.04688,1099423
27/03/2024,64080.26563,64347.82422,63946.48828,64347.82422,1883700
28/03/2024,64013.37891,64481.60547,63946.48828,64347.82422,1843185
29/03/2024,63478.26172,64147.15625,63478.26172,64147.15625,1442974
1/04/2024,63678.92969,64214.04688,63344.48047,63478.26172,1825395
2/04/2024,63210.70313,63678.92969,62809.36328,63612.03906,1693835
3/04/2024,62742.47656,63411.37109,62742.47656,63143.8125,2315904
4/04/2024,64214.04688,64214.04688,63143.8125,63478.26172,3201841
5/04/2024,63478.26172,63946.48828,63010.03516,63411.37109,1232478
8/04/2024,63478.26172,63745.82031,63010.03516,63478.26172,1435349
9/04/2024,63076.92188,63812.71094,63010.03516,63545.15234,1217827
10/04/2024,63210.70313,63277.59375,62943.14453,63076.92188,1280318
11/04/2024,62876.25391,63277.59375,62541.80469,62876.25391,1230385
12/04/2024,63277.59375,63879.59766,62742.47656,63210.70313,1410981
15/04/2024,61538.46094,64548.49609,61538.46094,63277.59375,2938123
16/04/2024,60869.56641,62742.47656,60535.11719,62742.47656,2925266
17/04/2024,60535.11719,61605.35156,59866.22266,61003.34375,2406501
19/04/2024,60535.11719,60802.67578,60000,60200.66797,2128581
22/04/2024,60602.00781,61137.125,60334.44922,60535.11719,1590829
23/04/2024,60267.55859,61003.34375,59665.55078,60602.00781,2484540
24/04/2024,60602.00781,60936.45313,60267.55859,60869.56641,3274349
25/04/2024,60869.56641,62140.46875,60535.11719,60602.00781,1995376
26/04/2024,61003.34375,62408.02734,61003.34375,61337.79297,2636133
2/05/2024,61471.57031,61872.91016,60936.45313,61605.35156,1840943
3/05/2024,61872.91016,62474.91797,61404.68359,61806.01953,2295871
6/05/2024,62207.35938,62408.02734,62006.6875,62140.46875,1863070
7/05/2024,62140.46875,62943.14453,62140.46875,62474.91797,1822704
8/05/2024,62207.35938,62341.13672,61605.35156,62006.6875,1980875
9/05/2024,61872.91016,62474.91797,61739.12891,62140.46875,1033942
10/05/2024,61538.46094,62006.6875,61337.79297,62006.6875,1298323
13/05/2024,60869.56641,61806.01953,60535.11719,61605.35156,1969992
14/05/2024,60602.00781,61270.90234,60535.11719,60936.45313,1394087
15/05/2024,60869.56641,61070.23438,60735.78516,60869.56641,1447375
16/05/2024,61939.80078,62006.6875,61204.01172,61538.46094,2680418
17/05/2024,61404.68359,61939.80078,61337.79297,61939.80078,1621764
20/05/2024,61471.57031,62207.35938,61404.68359,61739.12891,1805759
21/05/2024,60936.45313,61538.46094,60668.89453,61471.57031,2222342
22/05/2024,60668.89453,61337.79297,60668.89453,61204.01172,2260040
23/05/2024,60869.56641,61204.01172,60535.11719,60668.89453,1969764
24/05/2024,60334.44922,60869.56641,60200.66797,60869.56641,3596267
27/05/2024,60334.44922,60602.00781,60000,60468.22656,1881636
28/05/2024,60668.89453,60668.89453,60066.89063,60066.89063,2712451
29/05/2024,60066.89063,60869.56641,60066.89063,60735.78516,1773724
30/05/2024,59264.21484,60000,59197.32422,59866.22266,3589094
31/05/2024,58327.75781,59531.77344,58327.75781,59331.10547,5863050
3/06/2024,58996.65625,59732.44141,58862.875,58862.875,3189835
4/06/2024,59331.10547,59665.55078,59063.54688,59464.88281,3236227
5/06/2024,59397.99219,59866.22266,59264.21484,59331.10547,3413651
6/06/2024,59531.77344,60000,59397.99219,59464.88281,2541313
7/06/2024,59197.32422,60000,59197.32422,59598.66406,1928010
10/06/2024,58862.875,59665.55078,58795.98828,59464.88281,4368107
11/06/2024,58327.75781,59130.43359,58260.87109,59063.54688,3606807
12/06/2024,59331.10547,59665.55078,58193.98047,58461.53906,3363002
13/06/2024,59130.43359,59598.66406,59130.43359,59464.88281,2578725
14/06/2024,58528.42969,59598.66406,58528.42969,59197.32422,3710739
17/06/2024,58260.87109,58729.09766,58260.87109,58595.31641,3533731
18/06/2024,58260.87109,59197.32422,58260.87109,58528.42969,2109295
19/06/2024,57926.42188,58528.42969,57859.53125,58394.64844,3430277
20/06/2024,57525.08203,57926.42188,57257.52344,57926.42188,4064821
21/06/2024,57525.08203,57993.3125,57190.63672,57591.97266,2766461
24/06/2024,57190.63672,58461.53906,57190.63672,57525.08203,3274012
25/06/2024,57190.63672,57993.3125,57190.63672,57324.41406,2371090
26/06/2024,56989.96484,57725.75391,56989.96484,57458.19531,2581951
27/06/2024,56989.96484,57525.08203,56989.96484,56989.96484,2202407
28/06/2024,56989.96484,57525.08203,56856.1875,57525.08203,1752812
1/07/2024,57591.97266,57658.86328,56989.96484,57391.30469,1837848
2/07/2024,58996.65625,59397.99219,57658.86328,57993.3125,3790348
3/07/2024,59197.32422,59331.10547,58729.09766,58862.875,3439815
4/07/2024,58862.875,60000,58862.875,59264.21484,4739882
5/07/2024,58862.875,59665.55078,58862.875,58929.76563,2837151
8/07/2024,58327.75781,59331.10547,58327.75781,58862.875,1874655
9/07/2024,58929.76563,59130.43359,57993.3125,58528.42969,2390818
10/07/2024,59264.21484,59665.55078,58862.875,59063.54688,47590424
11/07/2024,58929.76563,59464.88281,58929.76563,59264.21484,2484848
12/07/2024,58595.31641,59264.21484,58595.31641,58996.65625,2816952
15/07/2024,58528.42969,59063.54688,58528.42969,58595.31641,4209109
16/07/2024,58795.98828,59264.21484,58595.31641,58595.31641,2488094
17/07/2024,58862.875,60200.66797,58528.42969,59397.99219,7000696
18/07/2024,58862.875,59397.99219,58795.98828,59063.54688,2634064
19/07/2024,58528.42969,59397.99219,58528.42969,58862.875,2007959
22/07/2024,58662.20703,59063.54688,58394.64844,58528.42969,2393644
23/07/2024,58528.42969,59063.54688,58528.42969,58729.09766,2407548
24/07/2024,58528.42969,58929.76563,58461.53906,58461.53906,3680241
25/07/2024,58394.64844,58662.20703,58327.75781,58595.31641,1373905
26/07/2024,58394.64844,58662.20703,58327.75781,58394.64844,2965781
29/07/2024,58394.64844,58729.09766,58394.64844,58595.31641,808510
30/07/2024,58528.42969,59063.54688,58394.64844,58394.64844,1494701
31/07/2024,59665.55078,59665.55078,58528.42969,58528.42969,2860533
1/08/2024,60668.89453,61137.125,59665.55078,59732.44141,7209787
2/08/2024,59331.10547,60468.22656,59331.10547,60468.22656,2379143
5/08/2024,58127.08984,59197.32422,58127.08984,59197.32422,4607141
6/08/2024,58394.64844,58662.20703,57993.3125,58127.08984,6388135
7/08/2024,58662.20703,58662.20703,58193.98047,58461.53906,1215435
8/08/2024,58394.64844,58662.20703,58327.75781,58662.20703,1813734
9/08/2024,58662.20703,59063.54688,58461.53906,58461.53906,1699366
12/08/2024,58729.09766,59130.43359,58394.64844,59130.43359,1647938
13/08/2024,59866.22266,59866.22266,58595.31641,58595.31641,2381385
14/08/2024,58862.875,59799.33203,58729.09766,59732.44141,2231762
15/08/2024,58595.31641,59397.99219,58595.31641,58862.875,1376921
16/08/2024,58929.76563,59464.88281,58862.875,58862.875,2123544
19/08/2024,59397.99219,59732.44141,59063.54688,59397.99219,2531380
20/08/2024,60735.78516,60735.78516,59464.88281,59464.88281,5059574
21/08/2024,62073.57813,62207.35938,60468.22656,60735.78516,4588696
22/08/2024,61806.01953,62341.13672,61605.35156,62140.46875,2113251
23/08/2024,61806.01953,62073.57813,60535.11719,61872.91016,1793285
26/08/2024,61538.46094,61939.80078,61270.90234,61605.35156,2340909
27/08/2024,61204.01172,61605.35156,60802.67578,61538.46094,1531800
28/08/2024,60936.45313,61471.57031,60936.45313,61337.79297,1542300
29/08/2024,61204.01172,61806.01953,60869.56641,60869.56641,2422387
30/08/2024,61337.79297,61739.12891,61204.01172,61204.01172,2496351
4/09/2024,60869.56641,60936.45313,60401.33594,60936.45313,3562643
5/09/2024,60267.55859,60936.45313,60267.55859,60602.00781,1770325
6/09/2024,60334.44922,60735.78516,60066.89063,60334.44922,2071173
9/09/2024,60334.44922,60334.44922,59665.55078,60267.55859,1050686
10/09/2024,59531.77344,60334.44922,59531.77344,60267.55859,2212922
11/09/2024,59130.43359,59531.77344,58862.875,59264.21484,2941212
12/09/2024,59866.22266,60267.55859,59130.43359,59197.32422,3315087
13/09/2024,60133.77734,60334.44922,59598.66406,60066.89063,2533746
16/09/2024,59464.88281,60200.66797,59397.99219,59933.10938,2047701
17/09/2024,60535.11719,60535.11719,59264.21484,59531.77344,1526139
18/09/2024,60869.56641,61471.57031,60000,60602.00781,2743704
19/09/2024,61204.01172,61337.79297,60802.67578,60869.56641,2086302
20/09/2024,60602.00781,61538.46094,60602.00781,61404.68359,3430141
23/09/2024,60802.67578,61270.90234,60802.67578,61070.23438,2297067
24/09/2024,61003.34375,61204.01172,60802.67578,60802.67578,951422
25/09/2024,62073.57813,62207.35938,61003.34375,61204.01172,3965405
26/09/2024,61872.91016,62742.47656,61872.91016,62140.46875,2886577
27/09/2024,61872.91016,62608.69531,61872.91016,61872.91016,1675745
30/09/2024,61538.46094,61872.91016,61538.46094,61872.91016,2079429
1/10/2024,61538.46094,62474.91797,61538.46094,61739.12891,2652728
2/10/2024,62006.6875,62006.6875,61404.68359,61739.12891,2231898
3/10/2024,61939.80078,62809.36328,61806.01953,61939.80078,2615116
4/10/2024,61739.12891,62073.57813,61739.12891,61872.91016,1380931
7/10/2024,61538.46094,61872.91016,61404.68359,61739.12891,987746
8/10/2024,61204.01172,61538.46094,60869.56641,61538.46094,1712042
9/10/2024,60869.56641,61404.68359,60802.67578,61070.23438,3888083
10/10/2024,61471.57031,62207.35938,61003.34375,61739.12891,2100818
11/10/2024,61204.01172,61471.57031,61003.34375,61471.57031,1709611
14/10/2024,61137.125,61672.24219,61070.23438,61672.24219,1510996
15/10/2024,61137.125,61605.35156,61070.23438,61070.23438,2138791
16/10/2024,61204.01172,61404.68359,61070.23438,61137.125,1962935
17/10/2024,61672.24219,61739.12891,61337.79297,61538.46094,1921698
18/10/2024,61806.01953,62274.24609,61538.46094,62006.6875,2037303
21/10/2024,61538.46094,62408.02734,61538.46094,61872.91016,2127534
22/10/2024,61137.125,61672.24219,61137.125,61538.46094,1882952
23/10/2024,61204.01172,61404.68359,61003.34375,61003.34375,1120203
24/10/2024,61337.79297,61739.12891,61137.125,61672.24219,1129323
25/10/2024,61404.68359,61739.12891,61337.79297,61605.35156,1571694
28/10/2024,61538.46094,61739.12891,61204.01172,61204.01172,1689052
29/10/2024,61538.46094,61939.80078,61538.46094,61605.35156,2089412
30/10/2024,61337.79297,61806.01953,61270.90234,61538.46094,972497
31/10/2024,62608.69531,63545.15234,61204.01172,61204.01172,4468405
1/11/2024,62541.80469,63478.26172,62541.80469,62876.25391,2666040
4/11/2024,61872.91016,63745.82031,61806.01953,62876.25391,2920632
5/11/2024,61939.80078,62207.35938,61538.46094,61939.80078,1698469
6/11/2024,62140.46875,62474.91797,62073.57813,62073.57813,2267616
7/11/2024,62341.13672,62809.36328,62341.13672,62341.13672,2201088
8/11/2024,61672.24219,62809.36328,61672.24219,62541.80469,2212600
11/11/2024,61538.46094,62073.57813,61471.57031,62073.57813,3009136
12/11/2024,61471.57031,62341.13672,61471.57031,61538.46094,2102418
13/11/2024,61872.91016,62140.46875,61471.57031,61471.57031,2070874
14/11/2024,61538.46094,61872.91016,61471.57031,61538.46094,2675601
15/11/2024,61337.79297,61872.91016,61270.90234,61538.46094,2380040
18/11/2024,60869.56641,61739.12891,60802.67578,61337.79297,2907625
19/11/2024,60200.66797,61270.90234,60200.66797,61204.01172,2446418
20/11/2024,60401.33594,61003.34375,60133.77734,60200.66797,2557496
21/11/2024,60535.11719,61070.23438,60334.44922,60468.22656,2184344
22/11/2024,60602.00781,61070.23438,60602.00781,60869.56641,2830483
25/11/2024,61070.23438,61672.24219,60802.67578,60802.67578,2711931
26/11/2024,61806.01953,62140.46875,61137.125,61137.125,2875632
27/11/2024,62006.6875,62341.13672,61739.12891,61739.12891,1565564
28/11/2024,61939.80078,62541.80469,61872.91016,62274.24609,2076405
29/11/2024,62408.02734,62408.02734,61872.91016,61939.80078,1607274
2/12/2024,63010.03516,63612.03906,62809.36328,63478.26172,2465404
3/12/2024,62207.35938,63143.8125,61939.80078,63143.8125,3753048
4/12/2024,62541.80469,62809.36328,61872.91016,62073.57813,1800579
5/12/2024,62876.25391,63277.59375,62207.35938,62207.35938,3732417
6/12/2024,63010.03516,63745.82031,62809.36328,62876.25391,2541649
9/12/2024,63745.82031,63745.82031,62809.36328,63010.03516,3059517
10/12/2024,63210.70313,63745.82031,63210.70313,63745.82031,1461063
11/12/2024,62408.02734,63411.37109,62341.13672,63210.70313,2629256
12/12/2024,62541.80469,63143.8125,62541.80469,62541.80469,1055022
13/12/2024,62274.24609,62608.69531,62140.46875,62341.13672,2149959
16/12/2024,62274.24609,62341.13672,62140.46875,62207.35938,1797887
17/12/2024,62207.35938,62274.24609,62073.57813,62207.35938,1759764
18/12/2024,62274.24609,62408.02734,62207.35938,62207.35938,844525
19/12/2024,61806.01953,62073.57813,61672.24219,62073.57813,2988056
20/12/2024,61872.91016,62140.46875,61739.12891,61806.01953,2790417
23/12/2024,61806.01953,62073.57813,61806.01953,61939.80078,2410239
24/12/2024,61605.35156,62073.57813,61538.46094,62006.6875,1603088
25/12/2024,61806.01953,62742.47656,61672.24219,61672.24219,4091366
26/12/2024,61605.35156,62073.57813,61538.46094,61872.91016,3330710
27/12/2024,61672.24219,62207.35938,61672.24219,61872.91016,2451650
30/12/2024,61538.46094,61872.91016,61538.46094,61672.24219,2618791
31/12/2024,61003.34375,61806.01953,61003.34375,61672.24219,3779958
2/01/2025,61471.57031,61872.91016,61204.01172,61270.90234,2437598
3/01/2025,61538.46094,61806.01953,61471.57031,61471.57031,2543892
6/01/2025,62140.46875,62474.91797,61471.57031,61538.46094,2895516
7/01/2025,61739.12891,62341.13672,61739.12891,62341.13672,2267915
8/01/2025,61806.01953,61806.01953,61204.01172,61739.12891,1572740
9/01/2025,61471.57031,61672.24219,61337.79297,61538.46094,1446711
10/01/2025,61137.125,61806.01953,61137.125,61471.57031,1663187
13/01/2025,61471.57031,61471.57031,60936.45313,61070.23438,1699815
14/01/2025,61337.79297,61471.57031,61003.34375,61471.57031,1012563
15/01/2025,61137.125,61471.57031,61137.125,61471.57031,793994
16/01/2025,62006.6875,62341.13672,61404.68359,61471.57031,3763214
17/01/2025,61872.91016,62207.35938,61672.24219,62006.6875,2861259
20/01/2025,61337.79297,61872.91016,61270.90234,61739.12891,2803872
21/01/2025,61137.125,61605.35156,61070.23438,61605.35156,2542990
22/01/2025,61003.34375,61538.46094,61003.34375,61538.46094,1708934
23/01/2025,61872.91016,62140.46875,61070.23438,61070.23438,2647495
24/01/2025,61939.80078,62207.35938,61605.35156,61605.35156,1728967
3/02/2025,61270.90234,61806.01953,61270.90234,61739.12891,2424292
4/02/2025,61538.46094,61672.24219,61337.79297,61605.35156,1523704
5/02/2025,61939.80078,62073.57813,61538.46094,61538.46094,2236221
6/02/2025,62140.46875,62474.91797,62006.6875,62073.57813,2319343
7/02/2025,62207.35938,62341.13672,61872.91016,62140.46875,3604295
10/02/2025,61672.24219,62140.46875,61471.57031,62140.46875,3734360
11/02/2025,61471.57031,61739.12891,61337.79297,61672.24219,1553903
12/02/2025,61204.01172,61872.91016,61204.01172,61471.57031,1874580
13/02/2025,61270.90234,61471.57031,61137.125,61471.57031,1289138
14/02/2025,61270.90234,61672.24219,61204.01172,61672.24219,1715662
17/02/2025,61270.90234,61538.46094,61204.01172,61204.01172,1176714
18/02/2025,61270.90234,61538.46094,61137.125,61270.90234,1891623
19/02/2025,61337.79297,61337.79297,61070.23438,61270.90234,2773972
20/02/2025,61337.79297,61739.12891,61337.79297,61672.24219,2745418
21/02/2025,62274.24609,62274.24609,61605.35156,61605.35156,3757533
24/02/2025,62541.80469,62541.80469,62006.6875,62408.02734,3128736
25/02/2025,61939.80078,62608.69531,61872.91016,62541.80469,2974452
26/02/2025,61739.12891,62140.46875,61672.24219,61939.80078,1354470
27/02/2025,62876.25391,63812.71094,62876.25391,63478.26172,7612241
28/02/2025,62408.02734,63010.03516,62408.02734,63010.03516,3300362
3/03/2025,62408.02734,62541.80469,62207.35938,62541.80469,1964430
4/03/2025,62207.35938,62474.91797,62006.6875,62341.13672,3940371
5/03/2025,62207.35938,62742.47656,62207.35938,62207.35938,2815384
6/03/2025,62541.80469,63010.03516,62341.13672,62541.80469,3675607
7/03/2025,63612.03906,63745.82031,62541.80469,62608.69531,6103337
10/03/2025,64749.16406,65150.5,64280.9375,64481.60547,6772051
11/03/2025,64749.16406,64749.16406,63946.48828,64214.04688,5536284
12/03/2025,66700,68600,65600,66000,7661300
13/03/2025,65500,67200,65200,67200,4559300
14/03/2025,66000,66800,65400,65400,5021600
17/03/2025,67300,67300,66000,66000,5003800
18/03/2025,66800,67800,66800,67800,3757000
19/03/2025,66500,67200,66500,67200,3937000
20/03/2025,66800,67000,66200,66500,1789901
21/03/2025,66000,67000,66000,67000,1764500
24/03/2025,66500,66500,65500,66300,2078600
25/03/2025,66200,66600,66200,66500,2091100
26/03/2025,65800,66600,65800,66400,1608400
27/03/2025,65500,65900,65500,65800,964500
28/03/2025,64800,65700,64800,65500,1751600
31/03/2025,64000,65200,64000,64700,1834900
